gene_name	transcript_id
Gm48735	ENSMUST00000222614.1
Gm48734	ENSMUST00000222940.1
Mir713	ENSMUST00000178651.1
Gm5141	ENSMUST00000201047.3
Gm5141	ENSMUST00000167516.2
Gm21963	ENSMUST00000179519.2
Gm24588	ENSMUST00000116696.1
Gm25448	ENSMUST00000180065.1
Gm7049	ENSMUST00000223520.1
Gm48795	ENSMUST00000221040.1
Fbp2	ENSMUST00000021907.8
Fbp1	ENSMUST00000092888.10
Gm48812	ENSMUST00000221723.1
Aopep	ENSMUST00000091560.10
Aopep	ENSMUST00000021911.14
Gm47584	ENSMUST00000220958.1
Gm30409	ENSMUST00000223302.1
Gm47587	ENSMUST00000222801.1
Gm47583	ENSMUST00000221858.1
Gm47586	ENSMUST00000220806.1
Gm47603	ENSMUST00000221520.1
Gm47585	ENSMUST00000220661.1
Gm47602	ENSMUST00000223367.1
Fancc	ENSMUST00000220684.1
Fancc	ENSMUST00000073029.12
Fancc	ENSMUST00000161977.7
Fancc	ENSMUST00000163091.7
Fancc	ENSMUST00000099444.9
Mir23b	ENSMUST00000083665.2
Mir27b	ENSMUST00000083541.2
Mir3074-1	ENSMUST00000175000.2
Mir24-1	ENSMUST00000198479.1
Gm16133	ENSMUST00000160278.2
Gm16132	ENSMUST00000159296.1
Gm47588	ENSMUST00000220476.1
Gm16134	ENSMUST00000161714.1
Ptch1	ENSMUST00000021921.10
Ptch1	ENSMUST00000192155.5
A930032L01Rik	ENSMUST00000195845.1
Gm30655	ENSMUST00000220498.1
Gm30655	ENSMUST00000222732.1
Gm30709	ENSMUST00000222476.1
Gm47387	ENSMUST00000221930.1
1700024I08Rik	ENSMUST00000222074.1
1700024I08Rik	ENSMUST00000222372.1
Gm47390	ENSMUST00000222256.1
Gm47417	ENSMUST00000223021.1
Gm47418	ENSMUST00000222072.1
Ercc6l2	ENSMUST00000021926.12
Ercc6l2	ENSMUST00000067821.12
Ercc6l2	ENSMUST00000144763.1
Ercc6l2	ENSMUST00000238465.1
Gm47424	ENSMUST00000221964.1
Gm7695	ENSMUST00000220900.1
Hsd17b3	ENSMUST00000222783.1
Hsd17b3	ENSMUST00000039832.6
Hsd17b3	ENSMUST00000166224.7
Slc35d2	ENSMUST00000099441.5
Slc35d2	ENSMUST00000220792.1
Slc35d2	ENSMUST00000222168.1
Zfp367	ENSMUST00000059817.11
Zfp367	ENSMUST00000117241.1
Gm47513	ENSMUST00000221450.1
Habp4	ENSMUST00000021929.9
Cdc14b	ENSMUST00000221634.1
Cdc14b	ENSMUST00000039318.15
Cdc14b	ENSMUST00000109769.9
Cdc14b	ENSMUST00000109770.1
Gm46424	ENSMUST00000221567.1
1810034E14Rik	ENSMUST00000181403.2
Gm47004	ENSMUST00000221580.1
Prxl2c	ENSMUST00000222570.1
Prxl2c	ENSMUST00000220895.1
Gm47003	ENSMUST00000222936.1
Gm25654	ENSMUST00000158467.1
CT030159.1	ENSMUST00000238814.1
Ctsl	ENSMUST00000222517.1
Ctsl	ENSMUST00000021933.7
Gm47123	ENSMUST00000221233.1
Gm49230	ENSMUST00000221966.1
1700015C15Rik	ENSMUST00000221465.1
Cdk20	ENSMUST00000021939.7
Gm31218	ENSMUST00000221181.1
Gm31218	ENSMUST00000221428.1
Gm7712	ENSMUST00000222214.1
Gm7712	ENSMUST00000222331.1
Fam240b	ENSMUST00000180282.1
Gm4810	ENSMUST00000177721.2
Gm47190	ENSMUST00000221158.1
Gm47191	ENSMUST00000222752.1
Gm47191	ENSMUST00000222525.1
Gm47193	ENSMUST00000222315.1
Gm5791	ENSMUST00000220840.1
Gm4935	ENSMUST00000221316.1
Gm47194	ENSMUST00000221940.1
Gm7065	ENSMUST00000222150.1
Cntnap3	ENSMUST00000091554.5
Eif1-ps2	ENSMUST00000221990.1
Spata31	ENSMUST00000070216.8
Spata31	ENSMUST00000221202.1
Gm4811	ENSMUST00000220879.1
Gm6888	ENSMUST00000221983.1
Spata31d1c	ENSMUST00000099427.2
Prss47	ENSMUST00000222769.1
Prss47	ENSMUST00000203968.2
Prss47	ENSMUST00000182457.2
Mfsd14b	ENSMUST00000155487.7
Mfsd14b	ENSMUST00000054730.9
Gm3785	ENSMUST00000221000.1
Olfr465-ps1	ENSMUST00000206324.2
Olfr466	ENSMUST00000214214.1
Olfr466	ENSMUST00000058907.3
Gm24130	ENSMUST00000158536.1
Nlrp4f	ENSMUST00000037372.7
Nlrp4f	ENSMUST00000221659.1
Gm47249	ENSMUST00000220741.1
Gm36445	ENSMUST00000209951.1
Gm36445	ENSMUST00000209344.2
Gm36445	ENSMUST00000211729.1
Gm47250	ENSMUST00000222171.1
Gm47251	ENSMUST00000223117.1
Gm10775	ENSMUST00000099425.2
Gm47254	ENSMUST00000222969.1
Zfp369	ENSMUST00000126879.7
Zfp369	ENSMUST00000130799.7
Gm47258	ENSMUST00000221365.1
Gm3800	ENSMUST00000221086.1
Gm47263	ENSMUST00000222352.1
Gm7762	ENSMUST00000220595.1
Gm47264	ENSMUST00000222824.1
Vmn2r-ps95	ENSMUST00000222423.1
Gm7768	ENSMUST00000222988.1
Gm40983	ENSMUST00000222598.1
Gm40983	ENSMUST00000222524.1
Gm48103	ENSMUST00000221922.1
Gm21930	ENSMUST00000220797.1
Gm48111	ENSMUST00000221482.1
Cbx3-ps5	ENSMUST00000091545.2
Vmn2r-ps96	ENSMUST00000221218.1
Hmgb1-ps11	ENSMUST00000221749.1
Gm48136	ENSMUST00000221462.1
Gm48165	ENSMUST00000223034.1
Gm48165	ENSMUST00000221770.1
Gm48168	ENSMUST00000220945.1
Gm48166	ENSMUST00000222230.1
Gm10139	ENSMUST00000081471.2
Gm48171	ENSMUST00000220634.1
Gm48169	ENSMUST00000221061.1
Gm48167	ENSMUST00000222390.1
Cbx3-ps2	ENSMUST00000099421.3
Vmn2r-ps97	ENSMUST00000222427.2
Gm3829	ENSMUST00000222362.1
Gm26639	ENSMUST00000181426.3
Gm48170	ENSMUST00000220469.1
Gm48164	ENSMUST00000222252.1
Gm48185	ENSMUST00000222090.1
Gm48186	ENSMUST00000221726.1
Gm19428	ENSMUST00000220512.1
Gm19428	ENSMUST00000220573.1
Gm19118	ENSMUST00000222554.1
Vmn2r-ps98	ENSMUST00000224983.2
Gm38428	ENSMUST00000222893.1
Gm7822	ENSMUST00000222433.1
Vmn2r-ps99	ENSMUST00000221276.1
Vmn2r-ps99	ENSMUST00000223517.1
Cbx3-ps1	ENSMUST00000091539.3
Gm48218	ENSMUST00000225676.1
Gm48219	ENSMUST00000221384.1
Vmn2r-ps100	ENSMUST00000221238.2
Gm40987	ENSMUST00000221856.1
Gm48220	ENSMUST00000223087.1
Gm48221	ENSMUST00000221832.1
Rybp-ps	ENSMUST00000069489.9
Gm48222	ENSMUST00000221828.1
Gm10324	ENSMUST00000238355.1
Gm10324	ENSMUST00000092528.5
Gm50489	ENSMUST00000238686.1
Gm45965	ENSMUST00000221192.1
Gm48223	ENSMUST00000222837.1
Vmn2r-ps102	ENSMUST00000222739.1
Vmn2r-ps102	ENSMUST00000222577.2
Gm48240	ENSMUST00000221245.1
Gm10772	ENSMUST00000167981.2
Gm48241	ENSMUST00000222795.1
Gm26754	ENSMUST00000224041.1
Vmn2r-ps103	ENSMUST00000222960.1
Gm48245	ENSMUST00000225908.1
Gm46426	ENSMUST00000224096.1
Gm18260	ENSMUST00000224087.1
Gm48246	ENSMUST00000224794.1
C330022B21Rik	ENSMUST00000224620.1
Vmn2r-ps104	ENSMUST00000234850.1
Vmn2r-ps104	ENSMUST00000099416.4
Gm48247	ENSMUST00000224771.1
Gm48244	ENSMUST00000224269.1
Gm19119	ENSMUST00000224565.1
Gm48243	ENSMUST00000224573.1
2410141K09Rik	ENSMUST00000173583.7
2410141K09Rik	ENSMUST00000091541.10
2410141K09Rik	ENSMUST00000172579.3
Gm48322	ENSMUST00000225113.1
Gm48323	ENSMUST00000224488.1
Gm26806	ENSMUST00000180403.2
Vmn2r-ps105	ENSMUST00000224225.2
Gm46427	ENSMUST00000224643.1
Gm48351	ENSMUST00000224365.1
Gm48360	ENSMUST00000224388.1
Gm49531	ENSMUST00000224238.1
Gm10769	ENSMUST00000224484.1
Gm27501	ENSMUST00000183599.1
Gm49532	ENSMUST00000225932.1
Gm48361	ENSMUST00000223830.1
Zfp640	ENSMUST00000224116.1
Zfp640	ENSMUST00000071320.5
Gm40988	ENSMUST00000225998.1
Vmn2r-ps106	ENSMUST00000224860.1
Gm40989	ENSMUST00000225542.1
Gm48404	ENSMUST00000224301.1
Gm48412	ENSMUST00000223696.1
Gm7896	ENSMUST00000224253.1
Gm7896	ENSMUST00000224917.1
Gm48413	ENSMUST00000224105.1
Vmn2r-ps108	ENSMUST00000222552.2
Gm48414	ENSMUST00000225417.1
Gm10323	ENSMUST00000224898.1
Cbx3-ps4	ENSMUST00000091531.2
Vmn2r-ps109	ENSMUST00000225481.2
Gm5451	ENSMUST00000080545.4
Gm7911	ENSMUST00000225178.1
Uqcrb	ENSMUST00000021993.4
Gm10767	ENSMUST00000168767.8
Gm10767	ENSMUST00000099412.2
Mterf3	ENSMUST00000021991.10
Ptdss1	ENSMUST00000021990.3
4933433G19Rik	ENSMUST00000224483.1
4933433G19Rik	ENSMUST00000224762.1
Zfp712	ENSMUST00000167565.2
Gm48705	ENSMUST00000223867.1
Gm46440	ENSMUST00000224641.1
Gm46440	ENSMUST00000223904.1
Zfp708	ENSMUST00000109742.10
Zfp708	ENSMUST00000190566.2
Zfp708	ENSMUST00000109743.4
Gm28557	ENSMUST00000186303.6
Gm17938	ENSMUST00000225725.1
Rslcan18	ENSMUST00000091526.3
Zfp759	ENSMUST00000052716.7
Gm48732	ENSMUST00000223605.1
Gm48733	ENSMUST00000225399.1
Gm48733	ENSMUST00000225091.1
Rsl1	ENSMUST00000021997.7
Gm49646	ENSMUST00000225774.1
Gm9626	ENSMUST00000223769.1
Zfp455	ENSMUST00000120861.7
Zfp455	ENSMUST00000117110.1
Gm49064	ENSMUST00000225201.1
Zfp458	ENSMUST00000045969.7
Zfp458	ENSMUST00000225772.1
F630042J09Rik	ENSMUST00000224844.1
F630042J09Rik	ENSMUST00000224856.1
Zfp457	ENSMUST00000049705.7
Gm48824	ENSMUST00000225398.1
Zfp595	ENSMUST00000109735.8
Zfp595	ENSMUST00000168892.8
Zfp595	ENSMUST00000171466.1
Gm28044	ENSMUST00000044819.6
Zfp953	ENSMUST00000081582.7
Gm28041	ENSMUST00000166080.1
Gm17039	ENSMUST00000165145.2
Zfp456	ENSMUST00000172266.7
Zfp456	ENSMUST00000057070.8
Zfp429	ENSMUST00000224684.1
Zfp429	ENSMUST00000109732.2
Zfp429	ENSMUST00000181071.7
Gm48900	ENSMUST00000225810.1
Zfp459	ENSMUST00000056470.9
Zfp874a	ENSMUST00000057241.14
Zfp874a	ENSMUST00000075255.5
Zfp874a	ENSMUST00000225479.1
Gm38307	ENSMUST00000195630.1
Gm7928	ENSMUST00000181249.1
Zfp874b	ENSMUST00000019572.8
Gm48899	ENSMUST00000223925.1
Zfp58	ENSMUST00000171518.7
Zfp58	ENSMUST00000076123.11
Gm26965	ENSMUST00000167914.1
Zfp87	ENSMUST00000181767.7
Zfp87	ENSMUST00000181341.1
Zfp87	ENSMUST00000181573.1
Zfp748	ENSMUST00000181892.8
9430065F17Rik	ENSMUST00000223845.1
9430065F17Rik	ENSMUST00000180908.8
Zfp729b	ENSMUST00000012873.15
Gm49345	ENSMUST00000224814.1
Zfp729a	ENSMUST00000012314.9
Gm48095	ENSMUST00000225507.1
Zfp738	ENSMUST00000137496.9
Zfp738	ENSMUST00000125495.9
Zfp738	ENSMUST00000175678.1
Gm26587	ENSMUST00000180795.1
Gm26875	ENSMUST00000181006.1
Zfp65	ENSMUST00000073157.14
Gm48894	ENSMUST00000225752.1
Zfp85os	ENSMUST00000143812.1
Zfp85os	ENSMUST00000049518.4
Zfp85	ENSMUST00000144183.2
Gm9894	ENSMUST00000171257.3
Zfp493	ENSMUST00000164936.9
Zfp493	ENSMUST00000181319.1
4930525G20Rik	ENSMUST00000181912.1
Gm9625	ENSMUST00000180422.1
Zfp273	ENSMUST00000181391.7
Zfp273	ENSMUST00000012725.7
Gm10037	ENSMUST00000221266.1
Gm10037	ENSMUST00000221620.1
Gm10037	ENSMUST00000222626.1
Gm10037	ENSMUST00000060609.7
BC048507	ENSMUST00000078471.6
Gm7969	ENSMUST00000221347.1
Gm48419	ENSMUST00000220881.1
Gm48423	ENSMUST00000222807.1
Gm48424	ENSMUST00000222859.1
AA414992	ENSMUST00000221571.1
Gm8016	ENSMUST00000221830.1
Gm48429	ENSMUST00000221113.1
Gm48436	ENSMUST00000221886.1
Mtrr	ENSMUST00000045827.4
Mtrr	ENSMUST00000223398.1
Fastkd3	ENSMUST00000051784.9
Gm48556	ENSMUST00000223128.1
1700001L19Rik	ENSMUST00000022007.7
1700001L19Rik	ENSMUST00000222604.1
Adcy2	ENSMUST00000022013.7
Gm26929	ENSMUST00000182703.1
Gm7979	ENSMUST00000223009.1
Gm48593	ENSMUST00000223248.1
Gm35161	ENSMUST00000221765.1
Gm37122	ENSMUST00000195313.1
Gm26844	ENSMUST00000181690.1
Gm4812	ENSMUST00000182847.1
Gm35514	ENSMUST00000221615.1
Gm44375	ENSMUST00000196657.1
Tent4a	ENSMUST00000198607.4
Tent4a	ENSMUST00000044081.8
Tent4a	ENSMUST00000223344.2
Gm48676	ENSMUST00000221578.1
Nsun2	ENSMUST00000109699.10
Nsun2	ENSMUST00000176485.7
Nsun2	ENSMUST00000022087.6
A530095I07Rik	ENSMUST00000070942.1
Srd5a1	ENSMUST00000091514.5
Gm17108	ENSMUST00000168625.1
Gm17872	ENSMUST00000222550.1
Gm48816	ENSMUST00000220583.1
Gm48817	ENSMUST00000223402.1
Gm18313	ENSMUST00000221036.1
Gm35618	ENSMUST00000223164.1
Gm48819	ENSMUST00000220876.1
Ube2ql1	ENSMUST00000065118.6
4930547H16Rik	ENSMUST00000222281.1
Gm20288	ENSMUST00000222078.1
Med10	ENSMUST00000022089.9
Med10	ENSMUST00000221893.1
4933416O17Rik	ENSMUST00000220972.1
1700084F23Rik	ENSMUST00000186662.6
1700084F23Rik	ENSMUST00000188461.6
1700084F23Rik	ENSMUST00000191362.1
Gm47655	ENSMUST00000221449.1
Gm3772	ENSMUST00000221404.1
Gm47656	ENSMUST00000221477.1
AU017674	ENSMUST00000222864.1
Gm26018	ENSMUST00000104406.1
4930520P13Rik	ENSMUST00000222622.1
Gm47706	ENSMUST00000220989.1
Ice1	ENSMUST00000043493.6
1700100L14Rik	ENSMUST00000189028.1
D030007L05Rik	ENSMUST00000222964.1
Gm36377	ENSMUST00000220833.1
Gm36426	ENSMUST00000222903.1
Gm36607	ENSMUST00000222750.1
Adamts16	ENSMUST00000080145.12
Adamts16	ENSMUST00000109694.2
Gm36529	ENSMUST00000222495.1
8030423J24Rik	ENSMUST00000225672.1
Gm38191	ENSMUST00000194509.1
Mir466f-4	ENSMUST00000116930.1
1700112M02Rik	ENSMUST00000221719.1
Gm47811	ENSMUST00000220461.1
Gm47812	ENSMUST00000221533.1
Gm40999	ENSMUST00000222586.1
Irx1	ENSMUST00000077337.8
Gm4052	ENSMUST00000220890.1
Gm47836	ENSMUST00000222760.1
Rpl9-ps4	ENSMUST00000075549.7
Gm47838	ENSMUST00000223278.1
Gm4057	ENSMUST00000221407.1
Gm20554	ENSMUST00000177421.3
Irx2	ENSMUST00000074372.5
Gm47890	ENSMUST00000223069.1
Gm47902	ENSMUST00000221207.1
D730050B12Rik	ENSMUST00000223149.1
Rpl31-ps2	ENSMUST00000223231.1
Irx4	ENSMUST00000176684.7
Irx4	ENSMUST00000022095.9
Gm48000	ENSMUST00000223190.1
Gm10263	ENSMUST00000085163.3
Ndufs6	ENSMUST00000223293.1
Ndufs6	ENSMUST00000222930.1
Ndufs6	ENSMUST00000022097.5
Mrpl36	ENSMUST00000221730.1
Mrpl36	ENSMUST00000022098.9
Mrpl36	ENSMUST00000222030.1
Eprn	ENSMUST00000223470.2
Lpcat1	ENSMUST00000022099.14
Lpcat1	ENSMUST00000223060.1
Slc6a3	ENSMUST00000022100.6
Clptm1l	ENSMUST00000022102.8
Tert	ENSMUST00000022104.8
Slc6a18	ENSMUST00000109679.3
Slc6a18	ENSMUST00000109680.9
Slc6a18	ENSMUST00000022105.14
Slc6a18	ENSMUST00000222029.1
Slc6a18	ENSMUST00000223074.1
Slc6a18	ENSMUST00000220650.1
Slc6a19	ENSMUST00000022048.5
Slc6a19os	ENSMUST00000022049.4
Slc12a7	ENSMUST00000017900.8
Nkd2	ENSMUST00000022051.13
Nkd2	ENSMUST00000118096.1
Gm8062	ENSMUST00000139696.1
Trip13	ENSMUST00000022053.10
Gm25197	ENSMUST00000175516.1
Brd9	ENSMUST00000222399.1
Brd9	ENSMUST00000099384.3
Gm41002	ENSMUST00000222479.1
Zdhhc11	ENSMUST00000091493.5
Gm10126	ENSMUST00000221732.1
Gm15912	ENSMUST00000128914.1
Tppp	ENSMUST00000022057.8
Gm6263	ENSMUST00000120029.1
Cep72	ENSMUST00000036456.7
Slc9a3	ENSMUST00000036208.6
Slc9a3	ENSMUST00000225423.1
Slc9a3	ENSMUST00000221703.1
Exoc3	ENSMUST00000035934.6
Ahrr	ENSMUST00000022059.13
Ahrr	ENSMUST00000109640.7
Pdcd6	ENSMUST00000022060.6
Pdcd6	ENSMUST00000222759.1
Sdha	ENSMUST00000022062.7
Gm16125	ENSMUST00000159003.1
Ccdc127	ENSMUST00000022063.13
Ccdc127	ENSMUST00000160021.7
Ccdc127	ENSMUST00000162672.7
Lrrc14b	ENSMUST00000022064.4
Zfp72	ENSMUST00000223163.2
Zfp72	ENSMUST00000091481.2
Gm8227	ENSMUST00000223306.1
Ftl1-ps1	ENSMUST00000222435.1
Gm47428	ENSMUST00000222047.1
Mir692-3	ENSMUST00000102079.1
E430024I08Rik	ENSMUST00000223312.1
E430024I08Rik	ENSMUST00000220632.1
Gm47435	ENSMUST00000221116.1
Gm49762	ENSMUST00000231729.1
Zfp825	ENSMUST00000202645.3
Zfp825	ENSMUST00000221173.1
Zfp825	ENSMUST00000074369.6
Gm49763	ENSMUST00000231421.1
Gm47467	ENSMUST00000220784.1
Gm5626	ENSMUST00000222151.1
Gm47469	ENSMUST00000221408.1
Gm47469	ENSMUST00000222092.1
Gm47470	ENSMUST00000221881.1
Gm46430	ENSMUST00000221389.1
Gm46430	ENSMUST00000222254.1
Gm46430	ENSMUST00000220478.1
Gm46430	ENSMUST00000222064.1
Erap1	ENSMUST00000169114.2
Cast	ENSMUST00000222588.1
Cast	ENSMUST00000223206.1
Cast	ENSMUST00000223033.1
Cast	ENSMUST00000223126.1
Cast	ENSMUST00000065629.5
Cast	ENSMUST00000220738.1
Cast	ENSMUST00000223309.1
Gm6296	ENSMUST00000222599.1
Hnrnpa1l2-ps	ENSMUST00000129154.2
Pcsk1	ENSMUST00000022075.5
Gm19095	ENSMUST00000220533.1
Gm48234	ENSMUST00000221326.1
Gm48235	ENSMUST00000222039.1
Gm8278	ENSMUST00000222840.1
Gm3926	ENSMUST00000223378.1
Gm4149	ENSMUST00000099371.4
Mir682	ENSMUST00000102281.1
Gm23012	ENSMUST00000104149.1
1700037F03Rik	ENSMUST00000223032.1
Ell2	ENSMUST00000001583.7
Ell2	ENSMUST00000222194.1
Gm48302	ENSMUST00000222965.1
Gm23127	ENSMUST00000104261.1
Gm8288	ENSMUST00000223406.1
Glrx	ENSMUST00000022082.7
Glrx	ENSMUST00000223120.1
Glrx	ENSMUST00000220523.1
Rhobtb3	ENSMUST00000022078.11
Rhobtb3	ENSMUST00000109606.2
Gm24163	ENSMUST00000093660.1
Gm15528	ENSMUST00000117821.1
Gm6311	ENSMUST00000073790.6
Gm23319	ENSMUST00000104467.1
Spata9	ENSMUST00000022081.2
Rfesd	ENSMUST00000050997.1
Rfesd	ENSMUST00000179078.8
Rfesd	ENSMUST00000167271.8
Gm4165	ENSMUST00000224650.1
Gpr150	ENSMUST00000056130.7
Arsk	ENSMUST00000239063.1
Arsk	ENSMUST00000120573.2
Ttc37	ENSMUST00000091466.3
Ttc37	ENSMUST00000224386.1
Gm48639	ENSMUST00000225364.1
Fam81b	ENSMUST00000208418.1
Gm31219	ENSMUST00000224604.1
Gm24025	ENSMUST00000174991.1
Mctp1	ENSMUST00000125209.7
Mctp1	ENSMUST00000126960.7
Mctp1	ENSMUST00000109583.8
Mctp1	ENSMUST00000109589.2
Gm48078	ENSMUST00000225003.1
Gm24519	ENSMUST00000104507.1
Gm21959	ENSMUST00000178439.2
Gm15740	ENSMUST00000159703.1
Gm8185	ENSMUST00000160999.1
Slf1	ENSMUST00000151524.8
2210408I21Rik	ENSMUST00000168779.2
2210408I21Rik	ENSMUST00000225605.1
Gm29844	ENSMUST00000225012.1
Gm9634	ENSMUST00000223622.1
Atp5c1-ps	ENSMUST00000223639.1
Gm26088	ENSMUST00000157896.1
Fam172a	ENSMUST00000163257.8
Fam172a	ENSMUST00000091459.11
Fam172a	ENSMUST00000099358.4
Pou5f2	ENSMUST00000175955.3
Gm48254	ENSMUST00000224621.1
C130051F05Rik	ENSMUST00000225844.1
Gm18990	ENSMUST00000225009.1
Gm38604	ENSMUST00000224734.1
3110006O06Rik	ENSMUST00000225503.1
Nr2f1	ENSMUST00000091458.12
Nr2f1	ENSMUST00000150498.7
Nr2f1	ENSMUST00000127137.2
Nr2f1	ENSMUST00000125176.2
A830082K12Rik	ENSMUST00000123998.1
A830082K12Rik	ENSMUST00000183171.1
Gm5042	ENSMUST00000224369.1
Gm46387	ENSMUST00000224031.1
Gm3963	ENSMUST00000224040.1
Gm6317	ENSMUST00000183159.2
Gm48399	ENSMUST00000225777.1
Gm31946	ENSMUST00000225497.1
Gm32067	ENSMUST00000224561.1
Gm48402	ENSMUST00000226045.1
Gm8345	ENSMUST00000225033.1
Gm25383	ENSMUST00000157810.1
Gm29318	ENSMUST00000185308.1
Gm38349	ENSMUST00000195732.1
Gm48470	ENSMUST00000225975.1
Gm24863	ENSMUST00000179499.1
Gm48471	ENSMUST00000223593.1
Gm28526	ENSMUST00000187731.2
Gm19320	ENSMUST00000226041.1
Gm5197	ENSMUST00000224279.1
Gm24635	ENSMUST00000122712.1
Gm8371	ENSMUST00000226097.1
Gm46388	ENSMUST00000223876.1
Arrdc3	ENSMUST00000099356.9
Arrdc3	ENSMUST00000161441.1
1700023H06Rik	ENSMUST00000161006.1
5430425K12Rik	ENSMUST00000225352.1
5430425K12Rik	ENSMUST00000224538.1
Gm4211	ENSMUST00000181103.1
9330111N05Rik	ENSMUST00000181043.7
9330111N05Rik	ENSMUST00000180409.1
9330111N05Rik	ENSMUST00000181508.1
Gm49375	ENSMUST00000223992.1
Gm48568	ENSMUST00000225882.1
Gm48549	ENSMUST00000225685.1
Gm4813	ENSMUST00000225928.1
Gm8399	ENSMUST00000082300.4
Gm25241	ENSMUST00000174909.1
Gm18517	ENSMUST00000223708.1
Gm18517	ENSMUST00000224010.1
Adgrv1	ENSMUST00000128120.1
Adgrv1	ENSMUST00000095585.10
Adgrv1	ENSMUST00000224088.1
Adgrv1	ENSMUST00000109565.8
Adgrv1	ENSMUST00000126444.7
Adgrv1	ENSMUST00000128585.8
Adgrv1	ENSMUST00000146749.1
Gm48566	ENSMUST00000225657.1
Gm48567	ENSMUST00000224788.1
Lysmd3	ENSMUST00000224300.1
Lysmd3	ENSMUST00000049055.7
Polr3g	ENSMUST00000048993.11
Polr3g	ENSMUST00000161920.1
Mblac2	ENSMUST00000057598.6
Gm48113	ENSMUST00000224298.1
Gm17259	ENSMUST00000181520.1
Cetn3	ENSMUST00000022009.9
F830210D05Rik	ENSMUST00000224647.1
Gm24295	ENSMUST00000158298.1
Gm48155	ENSMUST00000224753.1
Gm4936	ENSMUST00000224376.1
Mir3961	ENSMUST00000198795.1
2310067P03Rik	ENSMUST00000225970.1
Gm48156	ENSMUST00000224835.1
Mef2c	ENSMUST00000198199.4
Mef2c	ENSMUST00000199450.4
Mef2c	ENSMUST00000005722.13
Mef2c	ENSMUST00000163888.7
Mef2c	ENSMUST00000199019.4
Mef2c	ENSMUST00000199105.4
Mef2c	ENSMUST00000199432.4
Mef2c	ENSMUST00000197681.4
Mef2c	ENSMUST00000197722.4
Mef2c	ENSMUST00000197146.4
Mef2c	ENSMUST00000185052.5
Mef2c	ENSMUST00000198217.4
Mef2c	ENSMUST00000199210.4
Gm48067	ENSMUST00000224411.1
C130071C03Rik	ENSMUST00000131907.8
C130071C03Rik	ENSMUST00000182788.1
Gm26803	ENSMUST00000181705.1
Gm33366	ENSMUST00000195583.1
Mir9-2	ENSMUST00000083490.2
Gm6411	ENSMUST00000226098.1
Gm5452	ENSMUST00000225105.1
2810049E08Rik	ENSMUST00000185600.1
Gm4241	ENSMUST00000223760.1
Gm8447	ENSMUST00000225255.1
Gm17750	ENSMUST00000182477.1
Gm8456	ENSMUST00000224872.1
Gm24331	ENSMUST00000175099.1
A230107N01Rik	ENSMUST00000180894.1
Tmem161b	ENSMUST00000057495.9
Tmem161b	ENSMUST00000225069.1
Gm49223	ENSMUST00000224744.1
Gm46432	ENSMUST00000225916.1
Gm26927	ENSMUST00000182385.1
Gm26913	ENSMUST00000182391.1
Gm4059	ENSMUST00000225386.1
Gm4066	ENSMUST00000224205.1
Gm47745	ENSMUST00000224450.1
Gm4076	ENSMUST00000179230.2
Gm47746	ENSMUST00000224780.1
Ccnh	ENSMUST00000022030.10
Ccnh	ENSMUST00000164127.7
Ccnh	ENSMUST00000163600.7
Rasa1	ENSMUST00000109552.2
Gm37641	ENSMUST00000193837.1
Gm47635	ENSMUST00000224871.1
Gm5666	ENSMUST00000224841.1
Gm47636	ENSMUST00000224158.1
Gm46396	ENSMUST00000224403.1
Cox7c	ENSMUST00000078764.8
Cox7c	ENSMUST00000131011.1
Cox7c	ENSMUST00000132233.1
Gm22574	ENSMUST00000082983.1
Gm27025	ENSMUST00000182392.1
Gm25700	ENSMUST00000177693.1
Gm47642	ENSMUST00000224195.1
Gm18265	ENSMUST00000225883.1
Gm24935	ENSMUST00000103770.1
Gm21232	ENSMUST00000182187.1
Gm19239	ENSMUST00000224915.1
Gm47649	ENSMUST00000223836.1
Gm27044	ENSMUST00000183033.1
Gm47651	ENSMUST00000225629.1
Gm8526	ENSMUST00000079153.8
Gm47653	ENSMUST00000226036.1
Gm19139	ENSMUST00000224476.1
Gm34585	ENSMUST00000224910.1
Gm5667	ENSMUST00000225215.1
Edil3	ENSMUST00000118731.7
Edil3	ENSMUST00000081769.12
Edil3	ENSMUST00000043111.6
Hapln1	ENSMUST00000022108.8
Gm8546	ENSMUST00000178288.2
Vcan	ENSMUST00000109546.8
Vcan	ENSMUST00000159910.7
Vcan	ENSMUST00000109544.8
Vcan	ENSMUST00000109543.8
Vcan	ENSMUST00000159337.7
Gm16318	ENSMUST00000162402.1
Gm4117	ENSMUST00000044500.5
Xrcc4	ENSMUST00000022115.13
Gm24498	ENSMUST00000158445.1
Tmem167	ENSMUST00000161568.7
Tmem167	ENSMUST00000012566.8
Gm24507	ENSMUST00000157683.1
Gm37727	ENSMUST00000191637.1
Gm29680	ENSMUST00000225610.1
Gm37054	ENSMUST00000193481.1
Gm47520	ENSMUST00000225049.1
Gm37708	ENSMUST00000192337.1
Gm21726	ENSMUST00000179654.2
Gm36966	ENSMUST00000192217.1
Gm44338	ENSMUST00000198614.1
Gm47521	ENSMUST00000225134.1
Gm18518	ENSMUST00000224274.1
Atp6ap1l	ENSMUST00000109541.3
Rps23	ENSMUST00000051955.8
Atg10	ENSMUST00000022119.5
Gm17450	ENSMUST00000164671.2
Gm47381	ENSMUST00000225131.1
